 30.386000     -0.000962      0.600291
 30.387000     -0.000259      0.595909
 30.388000      0.000444      0.591503
 30.389000      0.001147      0.587073
 30.390000      0.001849      0.582620
 30.391000      0.002552      0.578143
 30.392000      0.003253      0.573643
 30.393000      0.003955      0.569121
 30.394000      0.004656      0.564575
 30.395000      0.005356      0.560007
 30.396000      0.006055      0.555416
 30.397000      0.006753      0.550804
 30.398000      0.007450      0.546169
 30.399000      0.008146      0.541512
 30.400000      0.008841      0.536833
 30.401000      0.009534      0.532133
 30.402000      0.010226      0.527412
 30.403000      0.010916      0.522669
 30.404000      0.011605      0.517906
 30.405000      0.012292      0.513121
 30.406000      0.012976      0.508316
 30.407000      0.013659      0.503491
 30.408000      0.014340      0.498645
 30.409000      0.015018      0.493779
 30.410000      0.015694      0.488894
 30.411000      0.016367      0.483988
 30.412000      0.017038      0.479064
 30.413000      0.017707      0.474119
 30.414000      0.018372      0.469156
 30.415000      0.019034      0.464174
 30.416000      0.019694      0.459173
 30.417000      0.020350      0.454154
 30.418000      0.021004      0.449116
 30.419000      0.021654      0.444061
 30.420000      0.022300      0.438987
 30.421000      0.022943      0.433895
 30.422000      0.023582      0.428786
 30.423000      0.024218      0.423660
 30.424000      0.024850      0.418517
 30.425000      0.025478      0.413356
 30.426000      0.026102      0.408179
 30.427000      0.026721      0.402986
 30.428000      0.027337      0.397776
 30.429000      0.027948      0.392550
 30.430000      0.028555      0.387308
 30.431000      0.029157      0.382050
 30.432000      0.029755      0.376777
 30.433000      0.030348      0.371489
 30.434000      0.030936      0.366185
 30.435000      0.031520      0.360867
 30.436000      0.032098      0.355534
 30.437000      0.032672      0.350187
 30.438000      0.033240      0.344825
 30.439000      0.033803      0.339450
 30.440000      0.034360      0.334060
 30.441000      0.034912      0.328657
 30.442000      0.035459      0.323241
 30.443000      0.036000      0.317812
 30.444000      0.036535      0.312369
 30.445000      0.037065      0.306914
 30.446000      0.037589      0.301447
 30.447000      0.038107      0.295967
 30.448000      0.038618      0.290475
 30.449000      0.039124      0.284971
 30.450000      0.039624      0.279456
 30.451000      0.040117      0.273929
 30.452000      0.040604      0.268391
 30.453000      0.041084      0.262842
 30.454000      0.041558      0.257282
 30.455000      0.042026      0.251712
 30.456000      0.042487      0.246132
 30.457000      0.042941      0.240541
 30.458000      0.043388      0.234941
 30.459000      0.043829      0.229331
 30.460000      0.044262      0.223711
 30.461000      0.044689      0.218083
 30.462000      0.045108      0.212445
 30.463000      0.045521      0.206799
 30.464000      0.045926      0.201145
 30.465000      0.046324      0.195482
 30.466000      0.046714      0.189811
 30.467000      0.047098      0.184132
 30.468000      0.047473      0.178446
 30.469000      0.047842      0.172752
 30.470000      0.048202      0.167052
 30.471000      0.048555      0.161344
 30.472000      0.048901      0.155630
 30.473000      0.049239      0.149909
 30.474000      0.049569      0.144182
 30.475000      0.049891      0.138450
 30.476000      0.050205      0.132711
 30.477000      0.050511      0.126967
 30.478000      0.050810      0.121218
 30.479000      0.051100      0.115464
 30.480000      0.051382      0.109705
 30.481000      0.051656      0.103941
 30.482000      0.051922      0.098173
 30.483000      0.052180      0.092401
 30.484000      0.052429      0.086625
 30.485000      0.052670      0.080846
 30.486000      0.052903      0.075063
 30.487000      0.053128      0.069277
 30.488000      0.053344      0.063488
 30.489000      0.053552      0.057697
 30.490000      0.053751      0.051903
 30.491000      0.053942      0.046106
 30.492000      0.054124      0.040308
 30.493000      0.054297      0.034508
 30.494000      0.054462      0.028707
 30.495000      0.054619      0.022904
 30.496000      0.054767      0.017101
 30.497000      0.054906      0.011296
 30.498000      0.055036      0.005491
 30.499000      0.055158     -0.000314
 30.500000      0.055271     -0.006120
 30.501000      0.055376     -0.011925
 30.502000      0.055471     -0.017730
 30.503000      0.055558     -0.023534
 30.504000      0.055636     -0.029337
 30.505000      0.055705     -0.035140
 30.506000      0.055766     -0.040940
 30.507000      0.055817     -0.046740
 30.508000      0.055860     -0.052537
 30.509000      0.055894     -0.058333
 30.510000      0.055919     -0.064126
 30.511000      0.055935     -0.069916
 30.512000      0.055943     -0.075704
 30.513000      0.055942     -0.081489
 30.514000      0.055931     -0.087271
 30.515000      0.055912     -0.093049
 30.516000      0.055884     -0.098824
 30.517000      0.055848     -0.104594
 30.518000      0.055802     -0.110360
 30.519000      0.055748     -0.116122
 30.520000      0.055684     -0.121880
 30.521000      0.055612     -0.127632
 30.522000      0.055532     -0.133379
 30.523000      0.055442     -0.139121
 30.524000      0.055344     -0.144858
 30.525000      0.055237     -0.150588
 30.526000      0.055121     -0.156313
 30.527000      0.054996     -0.162031
 30.528000      0.054863     -0.167743
 30.529000      0.054721     -0.173448
 30.530000      0.054571     -0.179146
 30.531000      0.054412     -0.184836
 30.532000      0.054244     -0.190520
 30.533000      0.054068     -0.196195
 30.534000      0.053883     -0.201863
 30.535000      0.053689     -0.207523
 30.536000      0.053487     -0.213174
 30.537000      0.053277     -0.218817
 30.538000      0.053058     -0.224450
 30.539000      0.052831     -0.230075
 30.540000      0.052596     -0.235691
 30.541000      0.052352     -0.241297
 30.542000      0.052100     -0.246893
 30.543000      0.051840     -0.252479
 30.544000      0.051571     -0.258055
 30.545000      0.051294     -0.263621
 30.546000      0.051010     -0.269176
 30.547000      0.050717     -0.274720
 30.548000      0.050416     -0.280253
 30.549000      0.050107     -0.285774
 30.550000      0.049791     -0.291284
 30.551000      0.049466     -0.296783
 30.552000      0.049134     -0.302269
 30.553000      0.048793     -0.307743
 30.554000      0.048446     -0.313205
 30.555000      0.048090     -0.318654
 30.556000      0.047727     -0.324090
 30.557000      0.047356     -0.329513
 30.558000      0.046978     -0.334923
 30.559000      0.046593     -0.340319
 30.560000      0.046200     -0.345702
 30.561000      0.045799     -0.351070
 30.562000      0.045392     -0.356425
 30.563000      0.044977     -0.361765
 30.564000      0.044556     -0.367090
 30.565000      0.044127     -0.372400
 30.566000      0.043691     -0.377696
 30.567000      0.043249     -0.382976
 30.568000      0.042799     -0.388241
 30.569000      0.042343     -0.393490
 30.570000      0.041880     -0.398723
 30.571000      0.041410     -0.403940
 30.572000      0.040934     -0.409141
 30.573000      0.040452     -0.414325
 30.574000      0.039963     -0.419492
 30.575000      0.039468     -0.424643
 30.576000      0.038966     -0.429776
 30.577000      0.038459     -0.434892
